account_id,customer_id,account_type,balance,open_date,status
2229,1730,Checking,3697.82,2023-10-02,Closed
2230,689,Loan,-72.74,2020-12-17,Active
2231,1425,Savings,149473.15,2015-08-16,Closed
2232,1379,Savings,108566.35,2023-03-20,Active
2233,395,Savings,64013.98,2024-10-10,Active
2234,1338,Savings,53665.64,2018-11-25,Closed
2235,963,Loan,141811.77,2017-01-29,Inactive
2236,663,Checking,168411.48,2017-09-15,Closed
2237,701,Loan,155559.86,2018-12-12,Closed
2238,256,Savings,89945.92,2019-04-01,Closed
2239,1771,Savings,164438.31,2017-06-03,Inactive
2240,1000,Savings,35050.74,2020-11-19,Closed
2241,848,Loan,121687.46,2019-04-23,Inactive
2242,835,Savings,162818.75,2020-02-06,Inactive
2243,342,Loan,66912.61,2023-12-11,Active
2244,1649,Savings,79228.7,2021-11-17,Active
2245,1016,Checking,110206.07,2018-05-28,Active
2246,4,Savings,37569.32,2017-03-19,Closed
2247,2072,Savings,39825.58,2023-10-18,Active
2248,625,Savings,134441.89,2020-05-03,Closed
2249,917,Checking,179491.16,2016-09-04,Inactive
2250,260,Loan,95112.58,2015-12-20,Closed
2251,82,Checking,190509.85,2019-03-23,Inactive
2252,2020,Checking,18541.87,2023-02-27,Active
2253,1731,Loan,144532.01,2021-05-22,Closed
2254,685,Savings,126778.21,2017-03-28,Closed
2255,2141,Savings,171188.27,2020-07-13,Inactive
2256,1014,Savings,124044.57,2017-04-09,Inactive
2257,1822,Checking,22914.17,2021-12-02,Closed
2258,454,Checking,193972.37,2020-03-24,Inactive
2259,2185,Loan,49013.44,2025-01-02,Closed
2260,1225,Checking,131978.6,2022-05-29,Active
2261,69,Loan,164292.68,2022-01-01,Active
2262,1601,Checking,73412.21,2024-06-12,Inactive
2263,2187,Checking,152625.73,2025-04-15,Closed
2264,1450,Loan,165801.31,2024-12-24,Active
2265,1326,Checking,40430.07,2018-08-23,Closed
2266,2078,Loan,112883.63,2018-09-08,Active
2267,1407,Checking,44314.9,2023-03-08,Inactive
2268,1783,Loan,127110.62,2018-09-27,Inactive
2269,1221,Savings,115655.98,2017-09-06,Closed
2270,93,Checking,53257.47,2023-01-13,Inactive
2271,585,Loan,82107.15,2024-06-18,Closed
2272,1248,Savings,152776.2,2022-02-23,Closed
2273,1624,Checking,3829.53,2016-01-03,Active
2274,1874,Checking,137043.33,2018-03-04,Inactive
2275,1045,Loan,70064.64,2024-05-27,Closed
2276,1165,Checking,54797.82,2020-05-23,Closed
2277,793,Loan,160297.52,2022-06-28,Inactive
2278,461,Checking,92139.69,2019-02-15,Inactive
2279,1878,Loan,188716.64,2021-07-31,Inactive
2280,845,Checking,146481.77,2021-09-10,Closed
2281,2185,Savings,199446.92,2021-07-06,Inactive
2282,2187,Savings,52676.83,2015-09-30,Inactive
2283,41,Loan,32916.39,2016-08-13,Closed
2284,2109,Checking,175105.58,2017-11-11,Inactive
2285,701,Savings,167056.7,2016-08-03,Active
2286,672,Checking,27477.97,2025-02-06,Inactive
2287,161,Checking,79743.06,2016-11-01,Closed
2288,251,Savings,167893.39,2019-12-05,Active
2289,1109,Loan,166629.55,2021-05-19,Inactive
2290,2131,Savings,153919.57,2017-08-28,Active
2291,779,Loan,160801.83,2020-12-06,Inactive
2292,1977,Checking,133184.84,2018-09-18,Closed
2293,971,Loan,118798.38,2021-03-11,Inactive
2294,1073,Loan,198966.11,2025-04-09,Closed
2295,1424,Checking,196841.72,2021-09-04,Active
2296,60,Savings,185053.6,2019-06-27,Inactive
2297,1518,Savings,8972.28,2015-08-03,Active
2298,189,Loan,68655.14,2016-11-20,Inactive
2299,1652,Savings,118230.86,2025-03-13,Closed
2300,1458,Loan,40262.8,2022-01-20,Inactive
2301,1587,Checking,18966.83,2021-08-31,Inactive
2302,785,Checking,195738.96,2020-01-30,Closed
2303,1206,Checking,89489.51,2025-02-22,Active
2304,2059,Checking,182753.11,2023-10-06,Active
2305,485,Loan,94156.87,2016-06-12,Inactive
2306,144,Savings,22156.22,2021-03-10,Active
2307,1752,Checking,177655.4,2020-05-23,Active
2308,195,Savings,53912.36,2019-10-26,Inactive
2309,1242,Checking,25871.1,2021-08-07,Closed
2310,178,Checking,96531.57,2025-06-15,Closed
2311,1405,Checking,111504.53,2025-02-11,Inactive
2312,1533,Savings,59827.14,2017-03-01,Active
2313,1548,Savings,157373.19,2019-11-18,Active
2314,479,Checking,181987.32,2020-10-14,Closed
2315,1787,Checking,26953.87,2017-12-22,Inactive
2316,731,Savings,187757.61,2016-08-27,Active
2317,512,Loan,1086.84,2015-07-16,Active
2318,883,Loan,129327.02,2017-10-15,Inactive
2319,1801,Savings,51353.27,2016-02-06,Inactive
2320,1968,Checking,60366.59,2018-12-11,Inactive
2321,1334,Checking,119256.19,2024-01-16,Closed
2322,1791,Checking,33729.85,2024-09-26,Active
2323,2189,Savings,62164.23,2023-07-25,Inactive
2324,336,Savings,57137.71,2015-06-28,Closed
2325,1425,Savings,19876.29,2023-02-24,Closed
2326,231,Savings,148074.98,2016-09-12,Inactive
2327,524,Loan,36559.39,2019-08-30,Active
2328,279,Loan,155716.11,2022-10-07,Active
2329,587,Loan,193967.07,2015-11-02,Inactive
2330,644,Checking,154366.38,2020-05-11,Closed
2331,1010,Loan,68974.26,2017-09-11,Inactive
2332,1316,Loan,64607.16,2016-08-05,Active
2333,1251,Savings,136094.2,2017-11-11,Inactive
2334,574,Loan,171773.08,2017-02-24,Active
2335,1664,Savings,195488.42,2015-07-26,Inactive
2336,2004,Checking,122797.03,2016-01-14,Inactive
2337,273,Savings,66865.64,2020-05-01,Active
2338,2168,Loan,8956.3,2022-05-22,Inactive
2339,380,Checking,89371.49,2024-09-01,Inactive
2340,1103,Checking,45679.38,2023-09-18,Inactive
2341,880,Checking,154361.64,2023-06-25,Inactive
2342,1796,Loan,146225.93,2021-06-23,Closed
2343,1212,Savings,166570.0,2017-11-30,Inactive
2344,488,Checking,115906.48,2016-11-01,Closed
2345,1882,Savings,51621.47,2016-02-24,Closed
2346,833,Savings,66340.69,2016-06-27,Inactive
2347,2092,Loan,5572.18,2024-05-31,Active
2348,512,Loan,43163.53,2020-04-19,Active
2349,282,Loan,39808.37,2024-11-02,Closed
2350,2135,Loan,196070.81,2022-10-20,Inactive
2351,154,Loan,94624.07,2020-10-18,Closed
2352,718,Loan,13197.63,2020-07-22,Active
2353,1966,Loan,94781.18,2018-06-11,Active
2354,1169,Loan,86676.38,2021-05-13,Inactive
2355,257,Checking,35898.62,2021-02-03,Inactive
2356,1253,Checking,65006.3,2022-11-01,Closed
2357,872,Checking,145652.18,2024-04-04,Inactive
2358,2097,Savings,19856.2,2021-12-27,Closed
2359,440,Checking,84683.58,2017-11-17,Inactive
2360,771,Checking,55482.87,2018-07-27,Inactive
2361,2034,Savings,146911.74,2018-04-10,Inactive
2362,1552,Savings,118294.22,2016-05-25,Inactive
2363,268,Checking,44509.02,2020-12-10,Inactive
2364,560,Loan,120722.54,2019-12-28,Inactive
2365,1541,Loan,158670.29,2020-04-11,Inactive
2366,1399,Savings,121723.07,2017-01-25,Closed
2367,119,Loan,6904.71,2023-04-15,Active
2368,2181,Loan,110597.77,2016-12-18,Inactive
2369,934,Loan,2900.86,2015-10-05,Active
2370,1395,Savings,18587.53,2021-05-14,Active
2371,1678,Loan,104174.48,2021-12-21,Inactive
2372,698,Loan,58609.21,2023-12-06,Inactive
2373,2108,Loan,59156.93,2019-02-11,Closed
2374,1876,Loan,73827.79,2017-11-26,Active
2375,1520,Checking,65382.98,2019-02-22,Closed
2376,1428,Loan,24846.89,2022-06-17,Closed
2377,456,Loan,9794.1,2025-03-19,Active
2378,293,Checking,148911.08,2016-01-08,Inactive
2379,304,Savings,59497.57,2023-05-20,Closed
2380,769,Loan,121491.4,2015-08-14,Inactive
2381,336,Checking,2384.94,2021-12-03,Inactive
2382,2168,Checking,183138.77,2019-09-25,Inactive
2383,1347,Savings,157876.47,2024-03-30,Active
2384,1743,Checking,151990.16,2023-11-03,Active
2385,2143,Checking,196399.53,2017-11-14,Active
2386,340,Savings,145086.95,2019-07-20,Closed
2387,122,Savings,105396.7,2021-02-24,Inactive
2388,1780,Loan,22372.43,2024-05-19,Active
2389,1007,Loan,197207.34,2018-08-28,Inactive
2390,327,Checking,189024.63,2025-01-05,Inactive
2391,47,Savings,147446.64,2025-04-03,Closed
2392,684,Savings,88781.63,2021-02-20,Closed
2393,193,Checking,62782.39,2016-11-12,Closed
2394,1742,Checking,116832.82,2023-04-28,Active
2395,1531,Savings,125414.83,2021-08-28,Closed
2396,1283,Loan,100670.81,2017-10-27,Active
2397,1904,Loan,1883.69,2016-05-20,Closed
2398,1305,Savings,24870.57,2020-08-20,Inactive
2399,82,Loan,148754.85,2023-05-14,Active
2400,988,Loan,15503.95,2023-09-06,Active
2401,2182,Savings,170492.67,2015-11-09,Inactive
2402,1260,Savings,129086.82,2016-02-20,Inactive
2403,1432,Savings,48291.54,2020-09-01,Inactive
2404,174,Loan,11343.7,2024-04-28,Closed
2405,1344,Loan,159419.02,2018-10-14,Closed
2406,504,Savings,56323.12,2015-08-02,Active
2407,556,Checking,42041.57,2023-01-22,Inactive
2408,847,Checking,13470.6,2022-02-08,Inactive
2409,2175,Checking,40731.14,2017-09-01,Inactive
2410,573,Checking,15312.61,2023-04-28,Closed
2411,1429,Loan,143985.21,2019-09-10,Inactive
2412,1005,Savings,70322.59,2018-05-09,Closed
2413,248,Loan,926.44,2021-08-14,Inactive
2414,1318,Checking,17614.69,2021-04-17,Closed
2415,1196,Checking,132964.66,2019-02-02,Active
2416,1370,Checking,163992.48,2024-10-01,Active
2417,1997,Loan,36780.45,2018-02-21,Inactive
2418,474,Savings,75656.09,2023-04-15,Active
2419,1610,Loan,122495.59,2020-09-06,Closed
2420,549,Loan,182158.22,2019-02-19,Inactive
2421,1992,Savings,91115.61,2024-12-17,Active
2422,1728,Loan,75331.17,2019-06-12,Active
2423,1406,Savings,58644.55,2018-02-11,Closed
2424,337,Checking,161351.21,2022-03-05,Inactive
2425,282,Loan,136433.01,2018-03-16,Active
2426,144,Savings,124502.09,2017-08-18,Closed
2427,1892,Checking,126738.5,2021-03-13,Active
2428,1372,Loan,174374.57,2016-06-14,Closed
2429,1228,Checking,165561.22,2022-09-13,Active
2430,1530,Savings,7013.42,2019-01-02,Closed
2431,6,Savings,97828.2,2020-08-19,Active
2432,34,Checking,28113.34,2024-06-20,Inactive
2433,855,Checking,26431.34,2019-01-18,Closed
2434,420,Checking,126568.88,2023-03-18,Closed
2435,1109,Checking,22769.88,2019-06-21,Closed
2436,942,Loan,63056.2,2017-10-16,Active
2437,89,Loan,82058.17,2019-05-28,Active
2438,1714,Checking,80127.45,2015-07-05,Closed
2439,15,Loan,34326.93,2016-09-03,Closed
2440,2198,Checking,187666.14,2019-11-20,Closed
2441,1861,Checking,174169.34,2022-06-13,Inactive
2442,459,Loan,47044.46,2019-10-29,Inactive
2443,1859,Savings,169094.59,2022-09-03,Active
2444,1858,Checking,177597.33,2023-09-03,Active
2445,1741,Loan,191951.04,2021-08-23,Active
2446,433,Checking,167748.32,2015-12-20,Inactive
2447,144,Savings,60665.91,2019-09-12,Active
2448,2064,Loan,180179.75,2024-06-24,Closed
2449,2022,Savings,109449.53,2016-06-01,Inactive
2450,1472,Loan,44100.16,2021-01-07,Active
2451,879,Checking,56434.92,2020-06-24,Inactive
2452,1842,Savings,165794.72,2016-11-27,Active
2453,953,Loan,1189.96,2024-09-02,Active
2454,462,Checking,38196.78,2020-10-28,Closed
2455,1717,Savings,36851.09,2018-04-11,Active
2456,1622,Savings,69410.5,2016-07-05,Active
2457,162,Checking,13097.93,2019-01-25,Active
2458,953,Savings,122048.23,2025-05-29,Closed
2459,1459,Checking,92095.97,2023-11-18,Active
2460,1100,Checking,12790.09,2017-04-01,Active
2461,2027,Loan,118108.81,2016-03-15,Closed
2462,1115,Savings,112787.74,2017-07-08,Active
2463,1109,Checking,199565.04,2015-10-17,Active
2464,309,Savings,124087.52,2020-02-28,Closed
2465,1268,Savings,190927.68,2020-01-23,Active
2466,591,Checking,108569.22,2019-02-21,Inactive
2467,116,Loan,145903.05,2019-03-02,Closed
2468,1945,Savings,148753.97,2016-01-26,Inactive
2469,1667,Savings,36258.11,2021-08-24,Inactive
2470,321,Checking,168317.37,2016-03-12,Active
2471,760,Checking,2304.75,2025-05-24,Closed
2472,877,Savings,83552.81,2024-08-20,Active
2473,2186,Loan,9849.35,2016-05-14,Active
2474,1252,Checking,104931.01,2025-05-05,Active
2475,1563,Savings,9577.23,2025-06-15,Active
2476,612,Loan,79570.94,2019-07-27,Closed
2477,696,Savings,186817.15,2019-10-14,Active
2478,144,Savings,118708.64,2016-02-27,Active
2479,1602,Checking,144149.06,2025-04-29,Active
2480,1477,Savings,81558.67,2022-06-01,Closed
2481,128,Savings,67462.31,2015-10-18,Inactive
2482,1283,Savings,11516.46,2016-05-23,Inactive
2483,997,Savings,66374.44,2024-06-17,Closed
2484,51,Savings,159605.28,2023-08-22,Active
2485,1891,Savings,37496.07,2022-05-03,Active
2486,1850,Savings,31629.67,2024-01-12,Active
2487,837,Loan,162505.88,2020-06-03,Closed
2488,169,Loan,101617.88,2024-06-02,Active
2489,1597,Checking,28078.28,2022-02-18,Active
2490,103,Checking,62900.78,2021-10-25,Closed
2491,1145,Loan,81206.29,2021-01-11,Active
2492,2032,Savings,113680.62,2024-04-30,Closed
2493,281,Checking,166764.03,2020-08-13,Inactive
2494,1052,Checking,48598.12,2018-02-08,Active
2495,593,Savings,151795.04,2018-03-25,Inactive
2496,540,Savings,71789.46,2021-06-10,Active
2497,1628,Savings,28386.18,2018-08-10,Active
2498,880,Loan,53610.56,2023-05-12,Active
2499,582,Loan,182729.41,2022-12-11,Closed
2500,70,Loan,53955.23,2022-02-05,Closed
2059,1902,Checking,60887.16,2024-08-26,Closed
1995,1734,Checking,16965.08,2021-01-06,Inactive
1187,1739,Loan,128652.26,2020-12-09,Active
451,1489,Checking,109415.21,2021-03-07,Inactive
1543,2063,Loan,117323.3,2024-08-10,Inactive
521,1170,Savings,85017.92,2018-03-07,Inactive
457,1769,Savings,188611.46,2017-03-03,Active
1604,1480,Savings,139246.67,2022-12-06,Inactive
883,441,Checking,118470.72,2021-11-03,Closed
236,975,Savings,79051.1,2018-04-10,Active
2308,195,Savings,53912.36,2019-10-26,Inactive
1176,974,Checking,187086.26,2019-05-20,Inactive
198,1298,Checking,37791.72,2019-08-23,Active
1165,291,Savings,174103.74,2017-06-08,Closed
2046,116,Checking,191808.34,2020-04-24,Closed
1801,583,Checking,160990.98,2015-11-26,Closed
61,94,Loan,120069.19,2022-02-04,Closed
2427,1892,Checking,126738.5,2021-03-13,Active
335,1886,Loan,87293.13,2021-01-10,Closed
2371,1678,Loan,104174.48,2021-12-21,Inactive
2068,764,Checking,87996.58,2016-11-10,Active
898,1784,Checking,24085.01,2015-09-11,Closed
1351,1089,Savings,139273.75,2024-10-30,Closed
280,2026,Loan,192630.51,2016-08-05,Inactive
93,1241,Savings,116639.07,2025-02-17,Inactive
265,793,Savings,166782.97,2021-03-22,Active
1438,1427,Loan,4318.0,2020-07-07,Inactive
277,1996,Checking,44539.0,2019-10-14,Active
2388,1780,Loan,22372.43,2024-05-19,Active
1343,967,Checking,158587.02,2022-11-29,Active
